002,001,000,003,005,000,000,000,000,000,001,000,000,004,000,001,007,009,013,008,007,006,001,005,004,005,004,004,002,003,000,000,000,002,002,001,003,004,002,003,002,003,001,000,000,000,000,000,000,000,002,011,009,006,001,003,006,004,005,002
001,000,000,000,002,002,001,000,000,000,000,002,001,001,000,006,004,005,004,005,001,002,004,002,002,004,012,003,000,002,004,003,001,001,001,000,000,011,096,000,002,001,002,001,001,000,000,000,001,000,000,003,004,006,004,001,004,001,002,002
006,000,000,000,000,001,000,000,000,000,000,000,001,003,001,004,005,005,001,005,003,001,007,004,001,003,008,003,045,103,005,002,005,004,006,000,003,003,016,003,001,002,000,001,000,000,000,000,000,000,001,002,005,001,002,000,002,000,000,000
000,001,000,000,000,000,000,000,000,001,001,000,000,003,001,002,002,002,004,006,003,007,006,001,001,000,002,003,008,017,001,002,001,000,000,002,005,007,003,000,000,001,005,000,002,000,000,000,000,000,000,000,001,000,001,002,001,000,000,001
000,000,000,000,000,000,000,000,000,000,000,001,001,004,000,006,003,002,003,026,003,000,000,003,140,001,005,003,003,003,003,008,003,001,000,000,003,003,002,002,002,003,000,003,001,002,000,000,000,000,000,000,000,000,001,000,000,001,001,001
000,000,000,000,000,000,000,000,000,001,002,003,001,001,004,002,004,002,004,124,001,001,001,002,024,002,004,004,005,004,007,005,011,003,003,001,002,006,002,002,002,005,002,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,001,001,000,001,000,001,000,000,003,002,003,004,002,002,006,003,002,004,002,002,003,002,002,003,002,049,057,002,001,000,000,000,002,001,003,002,000,000,001,000,000,000,000,000,000,000,000,000,000,000,000,000,000
001,000,000,000,000,000,000,000,000,001,000,001,000,000,002,002,003,006,002,001,003,000,002,002,005,005,003,003,009,002,000,001,000,000,000,000,001,002,000,002,001,000,001,000,000,000,000,002,000,000,000,000,000,000,000,000,001,000,000,000
000,000,000,000,000,000,000,000,000,000,001,001,001,000,001,000,001,000,002,002,002,000,001,000,000,001,000,001,000,003,001,000,003,001,001,001,000,001,000,000,002,001,000,000,001,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,001,000,000,000,000,000,000,002,001,001,000,001,004,000,001,003,000,003,001,001,001,000,001,001,000,001,001,000,000,000,000,000,001,000,000,000,001,000,001,000,001,000,001,000,001,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,001,000,000,000,000,001,002,001,001,004,002,001,001,001,001,001,000,001,000,000,000,000,000,000,000,002,001,000,001,001,001,000,001,000,000,000,000,000,000,000,002,000,000,001,000,001,000,000,000,000,000,000,000
000,000,000,001,000,001,000,000,000,000,000,000,001,000,000,000,001,001,001,000,000,000,000,000,000,000,000,000,000,000,000,001,004,001,001,000,001,000,003,000,002,002,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,001,001,000,001,000,000,000,000,000,000,002,001,001,000,001,001,000,000,001,000,000,000,000,000,002,000,000,000,000,000,000,000,001,000,001,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,001,000,000,001,001,000,000,000,000,002,000,000,000,000,000,001,000,000,002,001,000,000,000,000,001,001,000,000,000,001,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,001,000,000,000,000,000,001,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,001,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,001,000,000,001,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,002,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
